2024-02-05 23:50:23,413 INFO    StreamThr :7346 [internal.py:wandb_internal():86] W&B internal server running at pid: 7346, started at: 2024-02-05 23:50:23.412830
2024-02-05 23:50:23,414 DEBUG   HandlerThread:7346 [handler.py:handle_request():146] handle_request: status
2024-02-05 23:50:23,415 INFO    WriterThread:7346 [datastore.py:open_for_write():87] open: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_235023-4v4tq0l8/run-4v4tq0l8.wandb
2024-02-05 23:50:23,415 DEBUG   SenderThread:7346 [sender.py:send():382] send: header
2024-02-05 23:50:23,419 DEBUG   SenderThread:7346 [sender.py:send():382] send: run
2024-02-05 23:50:23,648 INFO    SenderThread:7346 [dir_watcher.py:__init__():211] watching files in: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_235023-4v4tq0l8/files
2024-02-05 23:50:23,648 INFO    SenderThread:7346 [sender.py:_start_run_threads():1136] run started: 4v4tq0l8 with start time 1707177023.412712
2024-02-05 23:50:23,652 DEBUG   HandlerThread:7346 [handler.py:handle_request():146] handle_request: check_version
2024-02-05 23:50:23,653 DEBUG   SenderThread:7346 [sender.py:send_request():409] send_request: check_version
2024-02-05 23:50:23,703 DEBUG   HandlerThread:7346 [handler.py:handle_request():146] handle_request: run_start
2024-02-05 23:50:23,727 DEBUG   HandlerThread:7346 [system_info.py:__init__():27] System info init
2024-02-05 23:50:23,727 DEBUG   HandlerThread:7346 [system_info.py:__init__():42] System info init done
2024-02-05 23:50:23,727 INFO    HandlerThread:7346 [system_monitor.py:start():194] Starting system monitor
2024-02-05 23:50:23,727 INFO    SystemMonitor:7346 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-05 23:50:23,727 INFO    HandlerThread:7346 [system_monitor.py:probe():214] Collecting system info
2024-02-05 23:50:23,728 INFO    SystemMonitor:7346 [interfaces.py:start():190] Started cpu monitoring
2024-02-05 23:50:23,728 INFO    SystemMonitor:7346 [interfaces.py:start():190] Started disk monitoring
2024-02-05 23:50:23,728 INFO    SystemMonitor:7346 [interfaces.py:start():190] Started gpu monitoring
2024-02-05 23:50:23,729 INFO    SystemMonitor:7346 [interfaces.py:start():190] Started memory monitoring
2024-02-05 23:50:23,729 INFO    SystemMonitor:7346 [interfaces.py:start():190] Started network monitoring
2024-02-05 23:50:23,737 DEBUG   HandlerThread:7346 [system_info.py:probe():151] Probing system
2024-02-05 23:50:23,738 DEBUG   HandlerThread:7346 [system_info.py:_probe_git():136] Probing git
2024-02-05 23:50:23,742 DEBUG   HandlerThread:7346 [system_info.py:_probe_git():144] Probing git done
2024-02-05 23:50:23,742 DEBUG   HandlerThread:7346 [system_info.py:probe():199] Probing system done
