2024-02-05 19:21:37,559 DEBUG   HandlerThread:3407 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-169-generic-x86_64-with-glibc2.35', 'python': '3.10.10', 'heartbeatAt': '2024-02-05T19:21:37.553772', 'startedAt': '2024-02-05T19:21:37.186839', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/jovyan/Brax-Rodent-Run/serevr_run.py', 'codePathLocal': 'serevr_run.py', 'codePath': 'serevr_run.py', 'git': {'remote': 'https://github.com/talmolab/Brax-Rodent-Run.git', 'commit': '001156bafd43b28db234b7caf0025069eab6b1b4'}, 'email': 'kaiwenbian107@gmail.com', 'root': '/home/jovyan/Brax-Rodent-Run', 'host': 'kaiwen-brax-task-ppo-1-0-0', 'username': 'jovyan', 'executable': '/opt/conda/bin/python', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 3299.3486093750003, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3299.997, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3289.32, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3285.135, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3299.208, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3284.651, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 5913.542510986328, 'used': 783.8479804992676}}, 'gpu': 'NVIDIA A40', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A40', 'memory_total': 48305799168}], 'memory': {'total': 503.3535919189453}}
2024-02-05 19:21:37,559 INFO    HandlerThread:3407 [system_monitor.py:probe():224] Finished collecting system info
2024-02-05 19:21:37,559 INFO    HandlerThread:3407 [system_monitor.py:probe():227] Publishing system info
2024-02-05 19:21:37,559 DEBUG   HandlerThread:3407 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-05 19:21:38,458 INFO    Thread-13 :3407 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/conda-environment.yaml
2024-02-05 19:21:41,864 DEBUG   HandlerThread:3407 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-05 19:21:41,865 INFO    HandlerThread:3407 [system_monitor.py:probe():229] Finished publishing system info
2024-02-05 19:21:41,868 DEBUG   SenderThread:3407 [sender.py:send():382] send: files
2024-02-05 19:21:41,868 INFO    SenderThread:3407 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-05 19:21:41,873 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: python_packages
2024-02-05 19:21:41,873 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: python_packages
2024-02-05 19:21:41,874 DEBUG   SenderThread:3407 [sender.py:send():382] send: telemetry
2024-02-05 19:21:41,874 DEBUG   SenderThread:3407 [sender.py:send():382] send: telemetry
2024-02-05 19:21:41,875 DEBUG   SenderThread:3407 [sender.py:send():382] send: run
2024-02-05 19:21:41,877 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: stop_status
2024-02-05 19:21:41,877 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-05 19:21:41,989 INFO    SenderThread:3407 [sender.py:send_run():1010] updated run: 95ql17g1
2024-02-05 19:21:41,989 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: stop_status
2024-02-05 19:21:42,280 INFO    wandb-upload_0:3407 [upload_job.py:push():131] Uploaded file /tmp/tmpqj3hcqoawandb/hwm3uxj3-wandb-metadata.json
2024-02-05 19:21:42,458 INFO    Thread-13 :3407 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/config.yaml
2024-02-05 19:21:42,458 INFO    Thread-13 :3407 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/conda-environment.yaml
2024-02-05 19:21:42,458 INFO    Thread-13 :3407 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/requirements.txt
2024-02-05 19:21:42,458 INFO    Thread-13 :3407 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/wandb-metadata.json
2024-02-05 19:21:43,095 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 19:21:48,096 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 19:21:53,097 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 19:21:56,874 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: stop_status
2024-02-05 19:21:56,874 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-05 19:21:56,875 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: stop_status
2024-02-05 19:21:58,953 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 19:22:03,953 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 19:22:06,602 DEBUG   SenderThread:3407 [sender.py:send():382] send: exit
2024-02-05 19:22:06,602 INFO    SenderThread:3407 [sender.py:send_exit():589] handling exit code: 1
2024-02-05 19:22:06,602 INFO    SenderThread:3407 [sender.py:send_exit():591] handling runtime: 29
2024-02-05 19:22:06,603 INFO    SenderThread:3407 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-05 19:22:06,603 INFO    SenderThread:3407 [sender.py:send_exit():597] send defer
2024-02-05 19:22:06,603 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:06,603 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-05 19:22:06,604 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:06,604 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-05 19:22:06,604 INFO    SenderThread:3407 [sender.py:transition_state():617] send defer: 1
2024-02-05 19:22:06,604 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:06,604 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-05 19:22:06,604 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:06,604 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 1
2024-02-05 19:22:06,604 INFO    SenderThread:3407 [sender.py:transition_state():617] send defer: 2
2024-02-05 19:22:06,604 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:06,604 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-05 19:22:06,604 INFO    HandlerThread:3407 [system_monitor.py:finish():203] Stopping system monitor
2024-02-05 19:22:06,604 DEBUG   SystemMonitor:3407 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-05 19:22:06,605 DEBUG   SystemMonitor:3407 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-05 19:22:06,605 INFO    HandlerThread:3407 [interfaces.py:finish():202] Joined cpu monitor
2024-02-05 19:22:06,605 DEBUG   SystemMonitor:3407 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-05 19:22:06,605 INFO    HandlerThread:3407 [interfaces.py:finish():202] Joined disk monitor
2024-02-05 19:22:06,611 INFO    HandlerThread:3407 [interfaces.py:finish():202] Joined gpu monitor
2024-02-05 19:22:06,611 INFO    HandlerThread:3407 [interfaces.py:finish():202] Joined memory monitor
2024-02-05 19:22:06,611 INFO    HandlerThread:3407 [interfaces.py:finish():202] Joined network monitor
2024-02-05 19:22:06,611 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:06,612 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-05 19:22:06,612 INFO    SenderThread:3407 [sender.py:transition_state():617] send defer: 3
2024-02-05 19:22:06,612 DEBUG   SenderThread:3407 [sender.py:send():382] send: stats
2024-02-05 19:22:06,612 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:06,612 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-05 19:22:06,612 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:06,612 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-05 19:22:06,612 INFO    SenderThread:3407 [sender.py:transition_state():617] send defer: 4
2024-02-05 19:22:06,612 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:06,612 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-05 19:22:06,612 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:06,612 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-05 19:22:06,612 INFO    SenderThread:3407 [sender.py:transition_state():617] send defer: 5
2024-02-05 19:22:06,612 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:06,613 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-05 19:22:06,613 DEBUG   SenderThread:3407 [sender.py:send():382] send: summary
2024-02-05 19:22:06,613 INFO    SenderThread:3407 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-05 19:22:06,613 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:06,613 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-05 19:22:06,613 INFO    SenderThread:3407 [sender.py:transition_state():617] send defer: 6
2024-02-05 19:22:06,613 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:06,613 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-05 19:22:06,613 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:06,613 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-05 19:22:06,616 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 19:22:06,721 INFO    SenderThread:3407 [sender.py:transition_state():617] send defer: 7
2024-02-05 19:22:06,721 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:06,721 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-05 19:22:06,721 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:06,721 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-05 19:22:07,464 INFO    Thread-13 :3407 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/config.yaml
2024-02-05 19:22:07,464 INFO    Thread-13 :3407 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/output.log
2024-02-05 19:22:07,464 INFO    Thread-13 :3407 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/wandb-summary.json
2024-02-05 19:22:07,602 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-05 19:22:08,608 INFO    SenderThread:3407 [sender.py:transition_state():617] send defer: 8
2024-02-05 19:22:08,608 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: poll_exit
2024-02-05 19:22:08,608 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:08,608 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-05 19:22:08,609 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:08,609 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 8
2024-02-05 19:22:08,609 INFO    SenderThread:3407 [job_builder.py:build():296] Attempting to build job artifact
2024-02-05 19:22:08,609 INFO    SenderThread:3407 [job_builder.py:_get_source_type():426] is repo sourced job
2024-02-05 19:22:08,626 INFO    SenderThread:3407 [job_builder.py:build():402] adding wandb-job metadata file
2024-02-05 19:22:08,627 INFO    SenderThread:3407 [sender.py:transition_state():617] send defer: 9
2024-02-05 19:22:08,628 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:08,628 DEBUG   SenderThread:3407 [sender.py:send():382] send: artifact
2024-02-05 19:22:08,628 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-05 19:22:09,200 INFO    wandb-upload_0:3407 [upload_job.py:push():86] Skipped uploading /home/jovyan/.local/share/wandb/artifacts/staging/tmpvsrcyy9i
2024-02-05 19:22:09,464 INFO    Thread-13 :3407 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/output.log
2024-02-05 19:22:09,471 INFO    wandb-upload_1:3407 [upload_job.py:push():89] Uploaded file /home/jovyan/.local/share/wandb/artifacts/staging/tmpqve7srp1
2024-02-05 19:22:09,602 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-05 19:22:10,320 INFO    SenderThread:3407 [sender.py:send_artifact():1494] sent artifact job-https___github.com_talmolab_Brax-Rodent-Run.git_serevr_run.py - {'id': 'QXJ0aWZhY3Q6NzE0NDg4OTIy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzNjUwNDE2OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzEzMzM4NzE1', 'versionIndex': 7}}}
2024-02-05 19:22:10,320 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:10,320 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 9
2024-02-05 19:22:10,321 INFO    SenderThread:3407 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-05 19:22:10,465 INFO    SenderThread:3407 [dir_watcher.py:finish():388] scan: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files
2024-02-05 19:22:10,465 INFO    SenderThread:3407 [dir_watcher.py:finish():402] scan save: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/conda-environment.yaml conda-environment.yaml
2024-02-05 19:22:10,465 INFO    SenderThread:3407 [dir_watcher.py:finish():402] scan save: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/wandb-metadata.json wandb-metadata.json
2024-02-05 19:22:10,465 INFO    SenderThread:3407 [dir_watcher.py:finish():402] scan save: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/wandb-summary.json wandb-summary.json
2024-02-05 19:22:10,467 INFO    SenderThread:3407 [dir_watcher.py:finish():402] scan save: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/requirements.txt requirements.txt
2024-02-05 19:22:10,467 INFO    SenderThread:3407 [dir_watcher.py:finish():402] scan save: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/output.log output.log
2024-02-05 19:22:10,468 INFO    SenderThread:3407 [dir_watcher.py:finish():402] scan save: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/config.yaml config.yaml
2024-02-05 19:22:10,471 INFO    SenderThread:3407 [sender.py:transition_state():617] send defer: 10
2024-02-05 19:22:10,471 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: poll_exit
2024-02-05 19:22:10,471 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:10,472 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-05 19:22:10,473 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:10,473 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 10
2024-02-05 19:22:10,473 INFO    SenderThread:3407 [file_pusher.py:finish():175] shutting down file pusher
2024-02-05 19:22:10,603 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-05 19:22:10,603 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: poll_exit
2024-02-05 19:22:10,745 INFO    wandb-upload_0:3407 [upload_job.py:push():131] Uploaded file /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/conda-environment.yaml
2024-02-05 19:22:10,769 INFO    wandb-upload_1:3407 [upload_job.py:push():131] Uploaded file /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/wandb-summary.json
2024-02-05 19:22:10,810 INFO    wandb-upload_4:3407 [upload_job.py:push():131] Uploaded file /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/config.yaml
2024-02-05 19:22:10,811 INFO    wandb-upload_2:3407 [upload_job.py:push():131] Uploaded file /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/requirements.txt
2024-02-05 19:22:10,821 INFO    wandb-upload_3:3407 [upload_job.py:push():131] Uploaded file /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_192137-95ql17g1/files/output.log
2024-02-05 19:22:11,022 INFO    Thread-12 (_thread_body):3407 [sender.py:transition_state():617] send defer: 11
2024-02-05 19:22:11,022 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:11,022 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-05 19:22:11,022 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:11,022 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 11
2024-02-05 19:22:11,022 INFO    SenderThread:3407 [file_pusher.py:join():181] waiting for file pusher
2024-02-05 19:22:11,022 INFO    SenderThread:3407 [sender.py:transition_state():617] send defer: 12
2024-02-05 19:22:11,022 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:11,022 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-05 19:22:11,022 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:11,022 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 12
2024-02-05 19:22:11,023 INFO    SenderThread:3407 [file_stream.py:finish():595] file stream finish called
2024-02-05 19:22:11,102 INFO    SenderThread:3407 [file_stream.py:finish():599] file stream finish is done
2024-02-05 19:22:11,102 INFO    SenderThread:3407 [sender.py:transition_state():617] send defer: 13
2024-02-05 19:22:11,102 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:11,102 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-05 19:22:11,103 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:11,103 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 13
2024-02-05 19:22:11,103 INFO    SenderThread:3407 [sender.py:transition_state():617] send defer: 14
2024-02-05 19:22:11,103 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:22:11,103 DEBUG   SenderThread:3407 [sender.py:send():382] send: final
2024-02-05 19:22:11,103 INFO    HandlerThread:3407 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-05 19:22:11,103 DEBUG   SenderThread:3407 [sender.py:send():382] send: footer
2024-02-05 19:22:11,103 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: defer
2024-02-05 19:22:11,103 INFO    SenderThread:3407 [sender.py:send_request_defer():613] handle sender defer: 14
2024-02-05 19:22:11,104 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-05 19:22:11,104 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: poll_exit
2024-02-05 19:22:11,104 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-05 19:22:11,104 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: poll_exit
2024-02-05 19:22:11,104 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: server_info
2024-02-05 19:22:11,104 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: server_info
2024-02-05 19:22:11,106 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: get_summary
2024-02-05 19:22:11,106 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-05 19:22:11,106 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-05 19:22:11,106 DEBUG   HandlerThread:3407 [handler.py:handle_request():146] handle_request: job_info
2024-02-05 19:22:11,176 DEBUG   SenderThread:3407 [sender.py:send_request():409] send_request: job_info
2024-02-05 19:22:11,176 INFO    MainThread:3407 [wandb_run.py:_footer_history_summary_info():3857] rendering history
2024-02-05 19:22:11,176 INFO    MainThread:3407 [wandb_run.py:_footer_history_summary_info():3889] rendering summary
